TIMESTAMP,RESSOURCES,importCost
3532,electricity,24.55
3533,electricity,33.49
3534,electricity,62.77
3535,electricity,54.49
3536,electricity,62.62
3537,electricity,58.74
3538,electricity,59.5
3539,electricity,57
3540,electricity,55.84
3541,electricity,55.87
3542,electricity,55.01
3543,electricity,56.66
3544,electricity,52.01
3545,electricity,61.55
3546,electricity,64.21
3547,electricity,49.08
3548,electricity,49.08
3549,electricity,52.81
3550,electricity,42.73
3551,electricity,36.25
3552,electricity,33.9
3553,electricity,29.49
3554,electricity,29.47
3555,electricity,21.07
3556,electricity,33.43
3557,electricity,39.37
3558,electricity,52.69
3559,electricity,58.15
3560,electricity,63.31
3561,electricity,61.45
3562,electricity,57.03
3563,electricity,49.94
3564,electricity,49.49
3565,electricity,46.85
3566,electricity,46.89
3567,electricity,48.73
3568,electricity,53.59
3569,electricity,55.41
3570,electricity,55.67
3571,electricity,56.44
3572,electricity,51.17
3573,electricity,53.72
3574,electricity,43.7
3575,electricity,37.88
3576,electricity,30.52
3577,electricity,30.41
3578,electricity,25.4
3579,electricity,25.02
3580,electricity,25.67
3581,electricity,30.06
3582,electricity,51.7
3583,electricity,56
3584,electricity,51.37
3585,electricity,59.88
3586,electricity,58.21
3587,electricity,56.22
3588,electricity,56.53
3589,electricity,55.19
3590,electricity,55.2
3591,electricity,56.55
3592,electricity,63.37
3593,electricity,65.15
3594,electricity,61.93
3595,electricity,47.57
3596,electricity,42.06
3597,electricity,57.14
3598,electricity,51.72
3599,electricity,42.88
3600,electricity,38.71
3601,electricity,36.91
3602,electricity,26.36
3603,electricity,21.26
3604,electricity,27.42
3605,electricity,33.36
3606,electricity,36.27
3607,electricity,50.2
3608,electricity,59.91
3609,electricity,57.51
3610,electricity,57.12
3611,electricity,53.89
3612,electricity,51.66
3613,electricity,52.85
3614,electricity,49.71
3615,electricity,52.83
3616,electricity,55.84
3617,electricity,58.49
3618,electricity,50.04
3619,electricity,43.43
3620,electricity,44.46
3621,electricity,53.52
3622,electricity,48.28
3623,electricity,42.94
3624,electricity,43.23
3625,electricity,31.8
3626,electricity,24.24
3627,electricity,21.29
3628,electricity,30.55
3629,electricity,39.01
3630,electricity,63.56
3631,electricity,61.09
3632,electricity,62.97
3633,electricity,58.34
3634,electricity,55.43
3635,electricity,52.05
3636,electricity,48.76
3637,electricity,46.03
3638,electricity,42.46
3639,electricity,42.22
3640,electricity,39.76
3641,electricity,45.66
3642,electricity,55.78
3643,electricity,49.87
3644,electricity,53.46
3645,electricity,58.97
3646,electricity,53.25
3647,electricity,40.92
3648,electricity,37.59
3649,electricity,28.06
3650,electricity,20.12
3651,electricity,14.95
3652,electricity,15.6
3653,electricity,15.1
3654,electricity,19.83
3655,electricity,31.93
3656,electricity,33.78
3657,electricity,33.37
3658,electricity,32.68
3659,electricity,32.72
3660,electricity,29.99
3661,electricity,26.92
3662,electricity,21.13
3663,electricity,21.8
3664,electricity,24.25
3665,electricity,27.08
3666,electricity,32.09
3667,electricity,28.23
3668,electricity,29.32
3669,electricity,47
3670,electricity,44.02
3671,electricity,35.97
3672,electricity,29.48
3673,electricity,26.77
3674,electricity,19.37
3675,electricity,13.15
3676,electricity,8.77
3677,electricity,9.61
3678,electricity,13.39
3679,electricity,14.96
3680,electricity,17.28
3681,electricity,15.76
3682,electricity,19.48
3683,electricity,21.22
3684,electricity,20.65
3685,electricity,20.14
3686,electricity,18.81
3687,electricity,14.6
3688,electricity,18.7
3689,electricity,27.6
3690,electricity,36.37
3691,electricity,32.63
3692,electricity,32.04
3693,electricity,39.09
3694,electricity,35.61
3695,electricity,35.57
3696,electricity,23.69
3697,electricity,18.49
3698,electricity,11.21
3699,electricity,15.24
3700,electricity,20.42
3701,electricity,31.86
3702,electricity,54.23
3703,electricity,61.59
3704,electricity,60.12
3705,electricity,59.8
3706,electricity,60.27
3707,electricity,58.16
3708,electricity,55.35
3709,electricity,52.25
3710,electricity,48.95
3711,electricity,48.12
3712,electricity,56.07
3713,electricity,58.27
3714,electricity,61.79
3715,electricity,57.95
3716,electricity,52.93
3717,electricity,50.93
3718,electricity,44.49
3719,electricity,43.8
3720,electricity,41.21
3721,electricity,39.44
3722,electricity,37.58
3723,electricity,32.64
3724,electricity,39.52
3725,electricity,50.26
3726,electricity,58.01
3727,electricity,62.8
3728,electricity,63.9
3729,electricity,63.79
3730,electricity,62.8
3731,electricity,56.29
3732,electricity,55.43
3733,electricity,51.11
3734,electricity,49.96
3735,electricity,49.9
3736,electricity,53.78
3737,electricity,59.46
3738,electricity,62.7
3739,electricity,58.09
3740,electricity,52.89
3741,electricity,56.37
3742,electricity,48.18
3743,electricity,44.99
3744,electricity,41.16
3745,electricity,39.53
3746,electricity,34.59
3747,electricity,31.73
3748,electricity,35.93
3749,electricity,42.87
3750,electricity,56.92
3751,electricity,65
3752,electricity,65.65
3753,electricity,60.58
3754,electricity,57
3755,electricity,52.67
3756,electricity,52.55
3757,electricity,50.42
3758,electricity,49.98
3759,electricity,52.9
3760,electricity,58.24
3761,electricity,61.25
3762,electricity,63.31
3763,electricity,59.39
3764,electricity,53.01
3765,electricity,52.78
3766,electricity,48.41
3767,electricity,41.67
3768,electricity,40.43
3769,electricity,39.41
3770,electricity,39
3771,electricity,34.27
3772,electricity,39.37
3773,electricity,43.17
3774,electricity,54.78
3775,electricity,60.95
3776,electricity,62.79
3777,electricity,58.67
3778,electricity,57.79
3779,electricity,56.13
3780,electricity,54.5
3781,electricity,50.77
3782,electricity,51.89
3783,electricity,54.23
3784,electricity,57.94
3785,electricity,64.6
3786,electricity,65.51
3787,electricity,55.08
3788,electricity,54.66
3789,electricity,57.07
3790,electricity,49.24
3791,electricity,45.69
3792,electricity,43.53
3793,electricity,42.53
3794,electricity,36.09
3795,electricity,33.7
3796,electricity,37.99
3797,electricity,45.08
3798,electricity,55.09
3799,electricity,61
3800,electricity,63.56
3801,electricity,56.2
3802,electricity,60.98
3803,electricity,58.04
3804,electricity,55.37
3805,electricity,52.04
3806,electricity,49.19
3807,electricity,48.94
3808,electricity,53.02
3809,electricity,46.28
3810,electricity,50.81
3811,electricity,48.91
3812,electricity,49.18
3813,electricity,50.4
3814,electricity,48.6
3815,electricity,46.08
3816,electricity,40.81
3817,electricity,35.77
3818,electricity,32.13
3819,electricity,32.35
3820,electricity,32.29
3821,electricity,31.27
3822,electricity,35.32
3823,electricity,42.14
3824,electricity,39.81
3825,electricity,37.84
3826,electricity,40.34
3827,electricity,40
3828,electricity,39.57
3829,electricity,38.95
3830,electricity,39.48
3831,electricity,39
3832,electricity,40.66
3833,electricity,43.77
3834,electricity,45.82
3835,electricity,40.78
3836,electricity,41.07
3837,electricity,50
3838,electricity,48.88
3839,electricity,46.76
3840,electricity,38.87
3841,electricity,33.12
3842,electricity,29.45
3843,electricity,24.97
3844,electricity,21.14
3845,electricity,22.95
3846,electricity,27.25
3847,electricity,28.4
3848,electricity,30.09
3849,electricity,31.97
3850,electricity,36.71
3851,electricity,35.67
3852,electricity,34.61
3853,electricity,30.93
3854,electricity,29.03
3855,electricity,30.38
3856,electricity,34.38
3857,electricity,41.27
3858,electricity,49.96
3859,electricity,46.98
3860,electricity,46.56
3861,electricity,53.67
3862,electricity,48.51
3863,electricity,39.55
3864,electricity,33.73
3865,electricity,30.23
3866,electricity,21.95
3867,electricity,20.79
3868,electricity,29.93
3869,electricity,41.32
3870,electricity,56.87
3871,electricity,61.61
3872,electricity,63.04
3873,electricity,63.24
3874,electricity,63.44
3875,electricity,56.45
3876,electricity,53.57
3877,electricity,49.64
3878,electricity,49.21
3879,electricity,49.66
3880,electricity,50.93
3881,electricity,53.48
3882,electricity,54.94
3883,electricity,52.94
3884,electricity,50.87
3885,electricity,49.47
3886,electricity,46.33
3887,electricity,40.93
3888,electricity,39.48
3889,electricity,38.54
3890,electricity,27.27
3891,electricity,24.27
3892,electricity,29.89
3893,electricity,37.93
3894,electricity,55.02
3895,electricity,59.46
3896,electricity,59.27
3897,electricity,56.96
3898,electricity,59.17
3899,electricity,58.15
3900,electricity,56.52
3901,electricity,53.9
3902,electricity,51.5
3903,electricity,50.98
3904,electricity,51.62
3905,electricity,52.93
3906,electricity,54.08
3907,electricity,52.78
3908,electricity,48.94
3909,electricity,50.29
3910,electricity,46.62
3911,electricity,40.6
3912,electricity,38.4
3913,electricity,37.98
3914,electricity,33.67
3915,electricity,33.28
3916,electricity,38.72
3917,electricity,43.08
3918,electricity,54.05
3919,electricity,55.77
3920,electricity,55.2
3921,electricity,54.94
3922,electricity,55
3923,electricity,53.03
3924,electricity,51.1
3925,electricity,49.52
3926,electricity,48.91
3927,electricity,47.17
3928,electricity,49.03
3929,electricity,52.7
3930,electricity,54.94
3931,electricity,53.73
3932,electricity,52.97
3933,electricity,54.53
3934,electricity,48.98
3935,electricity,46.69
3936,electricity,38.76
3937,electricity,38.16
3938,electricity,31.81
3939,electricity,28.39
3940,electricity,33.08
3941,electricity,37.19
3942,electricity,51.02
3943,electricity,56.53
3944,electricity,55.17
3945,electricity,50.42
3946,electricity,49.63
3947,electricity,44.83
3948,electricity,42.23
3949,electricity,43.08
3950,electricity,40.1
3951,electricity,40.25
3952,electricity,46.86
3953,electricity,55.39
3954,electricity,57.02
3955,electricity,54.42
3956,electricity,51.75
3957,electricity,57.44
3958,electricity,52.19
3959,electricity,42.59
3960,electricity,39.32
3961,electricity,36.58
3962,electricity,29
3963,electricity,28.61
3964,electricity,34.75
3965,electricity,42.5
3966,electricity,59.92
3967,electricity,61.9
3968,electricity,61.76
3969,electricity,60.67
3970,electricity,59.88
3971,electricity,56.16
3972,electricity,55.29
3973,electricity,52.99
3974,electricity,51.4
3975,electricity,50.25
3976,electricity,56.69
3977,electricity,56.23
3978,electricity,56.35
3979,electricity,56.1
3980,electricity,56.49
3981,electricity,56.53
3982,electricity,51.63
3983,electricity,44.52
3984,electricity,41.43
3985,electricity,35.48
3986,electricity,33.1
3987,electricity,28.59
3988,electricity,28.13
3989,electricity,32.76
3990,electricity,34.62
3991,electricity,39.1
3992,electricity,41.52
3993,electricity,39.68
3994,electricity,41.07
3995,electricity,39.35
3996,electricity,35.6
3997,electricity,34.65
3998,electricity,36.18
3999,electricity,36.45
4000,electricity,35.81
4001,electricity,43.11
4002,electricity,46.8
4003,electricity,46.08
4004,electricity,45.08
4005,electricity,46.31
4006,electricity,46.47
4007,electricity,41.57
4008,electricity,37.85
4009,electricity,30.29
4010,electricity,20.73
4011,electricity,19.82
4012,electricity,17.65
4013,electricity,15.87
4014,electricity,18.7
4015,electricity,20.01
4016,electricity,18.06
4017,electricity,16.49
4018,electricity,18.6
4019,electricity,23.14
4020,electricity,14.47
4021,electricity,7.48
4022,electricity,7.44
4023,electricity,9.71
4024,electricity,16.78
4025,electricity,26.16
4026,electricity,36.58
4027,electricity,39.59
4028,electricity,38.39
4029,electricity,45.22
4030,electricity,45.5
4031,electricity,41.43
4032,electricity,37.01
4033,electricity,35.4
4034,electricity,31.39
4035,electricity,29.22
4036,electricity,32.88
4037,electricity,40.38
4038,electricity,54.05
4039,electricity,55.48
4040,electricity,55.48
4041,electricity,52.33
4042,electricity,51.81
4043,electricity,49.6
4044,electricity,46.04
4045,electricity,45.69
4046,electricity,46.39
4047,electricity,45.92
4048,electricity,45.88
4049,electricity,50.07
4050,electricity,51.65
4051,electricity,50.81
4052,electricity,50
4053,electricity,49.93
4054,electricity,45.03
4055,electricity,39.75
4056,electricity,37.57
4057,electricity,35.31
4058,electricity,29.87
4059,electricity,30.61
4060,electricity,35.09
4061,electricity,42.08
4062,electricity,50
4063,electricity,53.42
4064,electricity,53.34
4065,electricity,55.99
4066,electricity,58.02
4067,electricity,56
4068,electricity,55.84
4069,electricity,55.04
4070,electricity,52.23
4071,electricity,53.2
4072,electricity,54.34
4073,electricity,55.04
4074,electricity,59.01
4075,electricity,57.79
4076,electricity,54.9
4077,electricity,55.83
4078,electricity,48.96
4079,electricity,45.91
4080,electricity,41.09
4081,electricity,39.23
4082,electricity,34.69
4083,electricity,34.34
4084,electricity,36.46
4085,electricity,44.68
4086,electricity,57.07
4087,electricity,53.43
4088,electricity,53.31
4089,electricity,51.64
4090,electricity,49.7
4091,electricity,48.34
4092,electricity,47.74
4093,electricity,44.22
4094,electricity,43.4
4095,electricity,42.4
4096,electricity,46.29
4097,electricity,52.76
4098,electricity,59.06
4099,electricity,52.83
4100,electricity,50.87
4101,electricity,54.88
4102,electricity,49.26
4103,electricity,47.19
4104,electricity,39.06
4105,electricity,36.65
4106,electricity,31.82
4107,electricity,32.28
4108,electricity,34.5
4109,electricity,43.03
4110,electricity,56.28
4111,electricity,57.47
4112,electricity,52.83
4113,electricity,41.26
4114,electricity,37.85
4115,electricity,32.75
4116,electricity,30.41
4117,electricity,28.51
4118,electricity,28.03
4119,electricity,27.29
4120,electricity,29.4
4121,electricity,30.01
4122,electricity,33.61
4123,electricity,30.95
4124,electricity,29.78
4125,electricity,36.43
4126,electricity,34.3
4127,electricity,24.86
4128,electricity,23.34
4129,electricity,17.49
4130,electricity,9.86
4131,electricity,9.28
4132,electricity,15.59
4133,electricity,20.09
4134,electricity,31.87
4135,electricity,32.68
4136,electricity,33.31
4137,electricity,31.27
4138,electricity,30.87
4139,electricity,29.08
4140,electricity,26.45
4141,electricity,25.71
4142,electricity,23.17
4143,electricity,24.49
4144,electricity,26.2
4145,electricity,26.52
4146,electricity,31.94
4147,electricity,31.34
4148,electricity,28.38
4149,electricity,35.52
4150,electricity,34.59
4151,electricity,30.62
4152,electricity,23.5
4153,electricity,22.9
4154,electricity,20.41
4155,electricity,19.69
4156,electricity,18.19
4157,electricity,20.45
4158,electricity,21.51
4159,electricity,26.09
4160,electricity,27.44
4161,electricity,27.5
4162,electricity,30.64
4163,electricity,29.27
4164,electricity,25.17
4165,electricity,24.41
4166,electricity,23.48
4167,electricity,24.4
4168,electricity,27.95
4169,electricity,32.79
4170,electricity,33.83
4171,electricity,31.98
4172,electricity,33.32
4173,electricity,45.99
4174,electricity,43.99
4175,electricity,39.66
4176,electricity,32.99
4177,electricity,32.29
4178,electricity,31.02
4179,electricity,30.24
4180,electricity,26.32
4181,electricity,24.22
4182,electricity,25.59
4183,electricity,27
4184,electricity,27.74
4185,electricity,25.03
4186,electricity,30.08
4187,electricity,31.32
4188,electricity,29.99
4189,electricity,22.76
4190,electricity,23.4
4191,electricity,25.08
4192,electricity,27.14
4193,electricity,31.9
4194,electricity,37.77
4195,electricity,34.42
4196,electricity,31.88
4197,electricity,38.58
4198,electricity,40.41
4199,electricity,39.12
4200,electricity,33.1
4201,electricity,33.59
4202,electricity,32.06
4203,electricity,32.06
4204,electricity,34.26
4205,electricity,48.38
4206,electricity,54.95
4207,electricity,56.21
4208,electricity,54.14
4209,electricity,51.75
4210,electricity,53.5
4211,electricity,51.83
4212,electricity,48.62
4213,electricity,47.14
4214,electricity,45.83
4215,electricity,42.7
4216,electricity,45.94
4217,electricity,49.13
4218,electricity,53.22
4219,electricity,50.6
4220,electricity,48.87
4221,electricity,47.85
4222,electricity,48.62
4223,electricity,42.55
4224,electricity,41.22
4225,electricity,38.65
4226,electricity,39.13
4227,electricity,37.65
4228,electricity,41.15
4229,electricity,48.52
